"","Player","Squad","Nation","Starts","PCA1","PCA2","cluster"
"1","Jean-Daniel Akpa-Akpro","Empoli","ci CIV",0.549472678102955,-3.18310421114724,-3.38094820491254,1
"2","Mehmet Aydin","Schalke 04","de GER",-4.24971894481023,0.763072650942202,-8.60092339608012,1
"3","Lee Buchanan","Werder Bremen","eng ENG",-5.02671280864672,-0.511184540968606,-8.44960983132653,1
"4","Marcus Coco","Nantes","fr FRA",-1.24903244865572,-1.56614355661731,-5.536853945343,1
"5","Philippe Coutinho","Aston Villa","br BRA",-1.60085715498428,-1.16631728582795,-1.1184826449052,1
"6","Mikkel Damsgaard","Brentford","dk DEN",-1.43416197435548,-1.73405465433573,-3.64897650872142,1
"7","Moussa Djenepo","Southampton","ml MLI",-0.881239823039297,-1.36805074500817,-3.45625978603424,1
"8","Souleyman Doumbia","Angers","ci CIV",0.499650275619194,0.476091677709696,-1.9978172532314,1
"9","Samuel Edozie","Southampton","eng ENG",-1.64871820913066,-3.34723908769653,-2.03805183161565,1
"10","Kilian Fischer","Wolfsburg","de GER",-0.806760799672635,-1.57641037875051,-6.96079132743858,1
"11","Anthony Gordon","Newcastle Utd","eng ENG",-2.09468034758907,-1.80246730658005,-3.62505191564577,1
"12","Gabriel Gudmundsson","Lille","se SWE",-0.231824610278965,1.15783861627177,-2.81786258676315,1
"13","Thorgan Hazard","Dortmund","be BEL",-4.97284199416942,4.4481640934106,-5.3851729743582,1
"14","Giorgos Kyriakopoulos","Bologna","gr GRE",0.228140276274481,2.65651544228024,-2.30399961911983,1
"15","Giorgos Kyriakopoulos","Sassuolo","gr GRE",0.512557206352427,1.38921998155201,-1.07554011941935,1
"16","Jordan Larsson","Schalke 04","se SWE",-0.188113044386197,-6.39595941292413,-4.76913391795622,1
"17","Farid El Melali","Angers","dz ALG",0.0825930746064207,-1.47665400037763,-2.81966006125058,1
"18","Jordi Osei-Tutu","Bochum","eng ENG",-0.275292587019489,-3.56110994163545,-4.06714236168285,1
"19","Kevin Paredes","Wolfsburg","us USA",-6.75729999433118,0.495743501006434,-1.31496805057201,1
"20","Dennis Praet","Leicester City","be BEL",-1.33411334356696,-3.94960319978313,-3.87462848678559,1
"21","Arnau Puigmal","Almería","es ESP",-1.38623189635566,-2.48090789444456,-2.05302019883345,1
"22","Aitor Ruibal","Betis","es ESP",-0.544097882939374,2.05599564172572,-3.14532060839502,1
"23","Salvi","Rayo Vallecano","es ESP",-2.13176120289973,-1.82773503657474,-2.00709632912648,1
"24","Manor Solomon","Fulham","il ISR",-2.99469061780401,-3.2888194529764,-2.71573446446997,1
"25","Kevin Spadanuda","Ajaccio","ch SUI",0.866642803360963,-4.99812043673479,-3.13265857456339,1
"26","Denis Suárez","Espanyol","es ESP",0.432082379412993,1.32983923820616,-2.8746095534309,1
"27","Mattia Valoti","Monza","it ITA",-1.64010562391318,-4.44455385503823,-9.74084082985234,1
"28","Aleix Vidal","Espanyol","es ESP",-0.9572326476939,-2.16874189692514,-1.2021202388559,1
"29","Luca Zanimacchia","Cremonese","it ITA",0.744830055003417,-0.436118992364373,-1.45179663760283,1
